(36, 1, 1)
(653, 2, 1)
(4986, 11, 1)
(5234, 11, 1)
(60782, 125, 1)
(60911, 126, 1)
(61181, 126, 1)
(64783, 134, 1)
(65077, 134, 1)
(78961, 162, 1)
(79060, 163, 1)
(79549, 164, 1)
(79534, 164, 1)
(79903, 164, 1)
(93392, 192, 1)
(97613, 201, 1)
(98080, 202, 1)
(98164, 202, 1)
(104865, 216, 1)
(111663, 230, 1)
(111795, 230, 1)
(112002, 230, 1)
(112752, 232, 1)
(112932, 232, 1)
(139495, 287, 1)
(139589, 287, 1)
(139585, 287, 1)
(139743, 287, 1)
(231879, 477, 1)
(232039, 477, 1)
(232357, 477, 1)
(3998, 9, 1)
(4517, 10, 1)
(4665, 10, 1)
(4708, 10, 1)
(22032, 45, 1)
(22368, 46, 1)
(114369, 235, 1)
(114733, 236, 1)
(220154, 453, 1)
(220258, 453, 1)
(220280, 453, 1)
(220345, 453, 1)
(220994, 454, 1)
(116204, 239, 1)
(116408, 239, 1)
(116775, 240, 1)
(117264, 241, 1)
(117353, 241, 1)
(117431, 241, 1)
(125840, 259, 1)
(127720, 263, 1)
(128286, 264, 1)
(128365, 264, 1)
(128399, 264, 1)
(128473, 264, 1)
(129726, 267, 1)
(145409, 299, 1)
(146429, 301, 1)
(146684, 301, 1)
(146691, 301, 1)
(146711, 302, 1)
(147089, 302, 1)
(147285, 303, 1)
(147301, 303, 1)
(147344, 303, 1)
(147580, 303, 1)
(147762, 304, 1)
(149581, 307, 1)
(149960, 308, 1)
(241397, 496, 1)
(9813, 21, 1)
(10109, 21, 1)
(10189, 21, 1)
(10418, 22, 1)
(12103, 25, 1)
(12422, 26, 1)
(35656, 74, 1)
(35908, 74, 1)
(53059, 109, 1)
(53129, 109, 1)
(53531, 110, 1)
(53602, 110, 1)
(43060, 89, 1)
(43392, 89, 1)
(154976, 319, 1)
(155301, 319, 1)
(155576, 320, 1)
(69473, 143, 1)
(69729, 144, 1)
(69780, 144, 1)
(72310, 149, 1)
(72377, 149, 1)
(72634, 150, 1)
(72731, 150, 1)
(72878, 150, 1)
(72963, 150, 1)
(252766, 520, 1)
(252972, 520, 1)
(343537, 706, 1)
(460956, 947, 1)
(409046, 840, 1)
(411454, 845, 1)
(411635, 846, 1)
(411689, 846, 1)
(447424, 919, 1)
(447762, 920, 1)
(447841, 920, 1)
(452189, 929, 1)
(452480, 929, 1)
(44616, 92, 1)
(44628, 92, 1)
(172661, 355, 1)
(50684, 104, 1)
(57958, 119, 1)
(58194, 120, 1)
(58565, 120, 1)
(55161, 113, 1)
(55461, 114, 1)
(55564, 114, 1)
(55648, 114, 1)
(151128, 311, 1)
(151318, 311, 1)
(151332, 311, 1)
(151396, 311, 1)
(55992, 115, 1)
(56026, 115, 1)
(56077, 115, 1)
(56147, 115, 1)
(56431, 116, 1)
(163778, 337, 1)
(164399, 338, 1)
(170598, 351, 1)
(174452, 359, 1)
(174874, 359, 1)
(183742, 378, 1)
(183948, 378, 1)
(183983, 378, 1)
(192911, 397, 1)
(192945, 397, 1)
(193309, 397, 1)
(288468, 593, 1)
(105808, 218, 1)
(105861, 218, 1)
(106019, 218, 1)
(122733, 253, 1)
(122755, 253, 1)
(123204, 254, 1)
(123341, 254, 1)
(123400, 254, 1)
(123483, 254, 1)
(123550, 254, 1)
(124175, 256, 1)
(124218, 256, 1)
(124645, 256, 1)
(127059, 261, 1)
(127565, 262, 1)
(131674, 271, 1)
(131964, 271, 1)
(132226, 272, 1)
(150812, 310, 1)
(150838, 310, 1)
(150890, 310, 1)
(211371, 435, 1)
(211426, 435, 1)
(211670, 435, 1)
(211704, 435, 1)
(211871, 436, 1)
(212087, 436, 1)
(213177, 438, 1)
(213223, 438, 1)
(215478, 443, 1)
(215746, 444, 1)
(215931, 444, 1)
(216010, 444, 1)
(234407, 482, 1)
(235949, 485, 1)
(236514, 486, 1)
(236628, 486, 1)
(238360, 490, 1)
(239950, 493, 1)
(240014, 493, 1)
(240127, 493, 1)
(120864, 249, 1)
(121321, 250, 1)
(124899, 257, 1)
(124896, 257, 1)
(125075, 257, 1)
(125443, 258, 1)
(180085, 370, 1)
(180099, 370, 1)
(183350, 377, 1)
(183440, 377, 1)
(218392, 449, 1)
(218426, 449, 1)
(218663, 450, 1)
(325498, 669, 1)
(325908, 670, 1)
(333095, 685, 1)
(333445, 685, 1)
(333908, 686, 1)
(335979, 691, 1)
(336159, 691, 1)
(336255, 691, 1)
(336248, 691, 1)
(336297, 691, 1)
(344901, 709, 1)
(345026, 709, 1)
(337034, 693, 1)
(337172, 693, 1)
(337566, 694, 1)
(337706, 694, 1)
(338129, 695, 1)
(338135, 695, 1)
(338832, 696, 1)
(440340, 905, 1)
(440552, 905, 1)
(446818, 918, 1)
(447022, 918, 1)
(528544, 1086, 1)
(529043, 1087, 1)
(529071, 1087, 1)
(529652, 1088, 1)
(192083, 395, 1)
(192503, 396, 1)
(192622, 396, 1)
(192640, 396, 1)
(192711, 396, 1)
(242014, 498, 1)
(242438, 498, 1)
(247668, 509, 1)
(248217, 510, 1)
(255274, 525, 1)
(255644, 525, 1)
(255747, 526, 1)
(255755, 526, 1)
(299729, 616, 1)
(299908, 616, 1)
(299989, 616, 1)
(300114, 617, 1)
(300181, 617, 1)
(300275, 617, 1)
(300758, 618, 1)
(300863, 618, 1)
(484015, 995, 1)
(484562, 996, 1)
(484720, 996, 1)
(489009, 1005, 1)
(489064, 1005, 1)
(489405, 1006, 1)
(496523, 1020, 1)
(519071, 1067, 1)
(519288, 1067, 1)
(519615, 1068, 1)
(505113, 1038, 1)
(505429, 1038, 1)
(598243, 1229, 1)
(598721, 1230, 1)
(599400, 1231, 1)
(599414, 1231, 1)
(599610, 1232, 1)
(599622, 1232, 1)
(599695, 1232, 1)
(599883, 1232, 1)
(256879, 528, 1)
(258494, 531, 1)
(462878, 951, 1)
(462995, 951, 1)
(463146, 952, 1)
(463514, 952, 1)
(479354, 985, 1)
(479779, 986, 1)
(479855, 986, 1)
(565076, 1161, 1)
(565655, 1162, 1)
(567940, 1167, 1)
(568781, 1168, 1)
(309369, 636, 1)
(309685, 636, 1)
(315894, 649, 1)
(316213, 650, 1)
(316316, 650, 1)
(316544, 650, 1)
(310079, 637, 1)
(310318, 638, 1)
(310340, 638, 1)
(324418, 667, 1)
(324822, 667, 1)
(325257, 668, 1)
(329447, 677, 1)
(330199, 678, 1)
(342983, 705, 1)
(388236, 798, 1)
(388254, 798, 1)
(388661, 798, 1)
(389890, 801, 1)
(456060, 937, 1)
(459763, 945, 1)
(460312, 946, 1)
(540675, 1111, 1)
(540876, 1111, 1)
(540862, 1111, 1)
(540941, 1111, 1)
(541135, 1112, 1)
(541158, 1112, 1)
(541562, 1112, 1)
(546381, 1123, 1)
(575911, 1183, 1)
(576060, 1184, 1)
(576346, 1184, 1)
(576385, 1184, 1)
(577798, 1187, 1)
(601548, 1236, 1)
(601549, 1236, 1)
(601656, 1236, 1)
(601926, 1236, 1)
(15841, 33, 1)
(16648, 34, 1)
(82791, 170, 1)
(82892, 170, 1)
(83591, 172, 1)
(88955, 183, 1)
(89226, 183, 1)
(89559, 184, 1)
(91458, 188, 1)
(230122, 473, 1)
(230346, 473, 1)
(230393, 473, 1)
