(15, 1, 1)
(36, 1, 1)
(163, 1, 1)
(227, 1, 1)
(346, 1, 1)
(390, 1, 1)
(418, 1, 1)
(453, 1, 1)
(464, 1, 1)
(484, 1, 1)
(603, 2, 1)
(611, 2, 1)
(617, 2, 1)
(653, 2, 1)
(646, 2, 1)
(681, 2, 1)
(694, 2, 1)
(736, 2, 1)
(756, 2, 1)
(797, 2, 1)
(816, 2, 1)
(854, 2, 1)
(943, 2, 1)
(976, 2, 1)
(4903, 11, 1)
(4937, 11, 1)
(4986, 11, 1)
(5110, 11, 1)
(5161, 11, 1)
(5200, 11, 1)
(5234, 11, 1)
(5237, 11, 1)
(5265, 11, 1)
(5279, 11, 1)
(5332, 11, 1)
(5367, 11, 1)
(5368, 11, 1)
(5534, 12, 1)
(5659, 12, 1)
(5690, 12, 1)
(5762, 12, 1)
(5812, 12, 1)
(60602, 125, 1)
(60587, 125, 1)
(60657, 125, 1)
(60732, 125, 1)
(60784, 125, 1)
(60782, 125, 1)
(60875, 126, 1)
(60911, 126, 1)
(60950, 126, 1)
(60996, 126, 1)
(61006, 126, 1)
(61113, 126, 1)
(61181, 126, 1)
(61231, 126, 1)
(61320, 126, 1)
(61326, 126, 1)
(64357, 133, 1)
(64425, 133, 1)
(64463, 133, 1)
(64583, 133, 1)
(64666, 133, 1)
(64671, 133, 1)
(64741, 133, 1)
(64748, 133, 1)
(64762, 133, 1)
(64783, 134, 1)
(64792, 134, 1)
(64885, 134, 1)
(64893, 134, 1)
(64907, 134, 1)
(64967, 134, 1)
(64997, 134, 1)
(64976, 134, 1)
(65015, 134, 1)
(65008, 134, 1)
(65026, 134, 1)
(65055, 134, 1)
(65071, 134, 1)
(65075, 134, 1)
(65077, 134, 1)
(65087, 134, 1)
(65129, 134, 1)
(65141, 134, 1)
(65192, 134, 1)
(65251, 134, 1)
(78516, 162, 1)
(78521, 162, 1)
(78681, 162, 1)
(78687, 162, 1)
(78731, 162, 1)
(78818, 162, 1)
(78923, 162, 1)
(78961, 162, 1)
(79060, 163, 1)
(79146, 163, 1)
(79223, 163, 1)
(79322, 163, 1)
(79343, 163, 1)
(79508, 164, 1)
(79549, 164, 1)
(79534, 164, 1)
(79592, 164, 1)
(79626, 164, 1)
(79749, 164, 1)
(79785, 164, 1)
(79858, 164, 1)
(79903, 164, 1)
(79970, 164, 1)
(92574, 191, 1)
(92569, 191, 1)
(92655, 191, 1)
(92706, 191, 1)
(92792, 191, 1)
(92790, 191, 1)
(92804, 191, 1)
(92823, 191, 1)
(92818, 191, 1)
(92842, 191, 1)
(92850, 191, 1)
(92884, 191, 1)
(92926, 191, 1)
(92991, 191, 1)
(93003, 191, 1)
(93120, 192, 1)
(93197, 192, 1)
(93164, 192, 1)
(93212, 192, 1)
(93341, 192, 1)
(93357, 192, 1)
(93392, 192, 1)
(93406, 192, 1)
(93439, 192, 1)
(97530, 201, 1)
(97540, 201, 1)
(97577, 201, 1)
(97570, 201, 1)
(97613, 201, 1)
(97657, 201, 1)
(97708, 201, 1)
(98000, 202, 1)
(98080, 202, 1)
(98090, 202, 1)
(98111, 202, 1)
(98145, 202, 1)
(98164, 202, 1)
(98189, 202, 1)
(98284, 202, 1)
(98336, 202, 1)
(104402, 215, 1)
(104460, 215, 1)
(104476, 215, 1)
(104494, 215, 1)
(104578, 215, 1)
(104586, 215, 1)
(104591, 215, 1)
(104649, 215, 1)
(104653, 215, 1)
(104667, 215, 1)
(104672, 215, 1)
(104703, 215, 1)
(104773, 216, 1)
(104845, 216, 1)
(104865, 216, 1)
(104914, 216, 1)
(105006, 216, 1)
(105012, 216, 1)
(105180, 216, 1)
(105243, 216, 1)
(111335, 229, 1)
(111365, 229, 1)
(111378, 229, 1)
(111364, 229, 1)
(111424, 229, 1)
(111425, 229, 1)
(111509, 229, 1)
(111525, 229, 1)
(111553, 229, 1)
(111630, 230, 1)
(111644, 230, 1)
(111663, 230, 1)
(111669, 230, 1)
(111687, 230, 1)
(111698, 230, 1)
(111771, 230, 1)
(111772, 230, 1)
(111795, 230, 1)
(111811, 230, 1)
(111815, 230, 1)
(111876, 230, 1)
