(36, 1, 1)
(453, 1, 1)
(464, 1, 1)
(484, 1, 1)
(611, 2, 1)
(653, 2, 1)
(646, 2, 1)
(816, 2, 1)
(4937, 11, 1)
(4986, 11, 1)
(5234, 11, 1)
(5812, 12, 1)
(60657, 125, 1)
(60782, 125, 1)
(60911, 126, 1)
(60996, 126, 1)
(61113, 126, 1)
(61181, 126, 1)
(64783, 134, 1)
(64907, 134, 1)
(65015, 134, 1)
(65008, 134, 1)
(65071, 134, 1)
(65077, 134, 1)
(65141, 134, 1)
(78681, 162, 1)
(78961, 162, 1)
(79060, 163, 1)
(79146, 163, 1)
(79549, 164, 1)
(79534, 164, 1)
(79592, 164, 1)
(79903, 164, 1)
(92569, 191, 1)
(92991, 191, 1)
(93197, 192, 1)
(93357, 192, 1)
(93392, 192, 1)
(93406, 192, 1)
(97530, 201, 1)
(97613, 201, 1)
(97708, 201, 1)
(98080, 202, 1)
(98145, 202, 1)
(98164, 202, 1)
(98189, 202, 1)
(98284, 202, 1)
(98336, 202, 1)
(104586, 215, 1)
(104653, 215, 1)
(104667, 215, 1)
(104865, 216, 1)
(105006, 216, 1)
(105012, 216, 1)
(111335, 229, 1)
(111364, 229, 1)
(111424, 229, 1)
(111630, 230, 1)
(111663, 230, 1)
(111698, 230, 1)
(111772, 230, 1)
(111795, 230, 1)
(112002, 230, 1)
(112048, 230, 1)
(112752, 232, 1)
(112932, 232, 1)
(113508, 233, 1)
(113620, 234, 1)
(113660, 234, 1)
(113750, 234, 1)
(139495, 287, 1)
(139589, 287, 1)
(139585, 287, 1)
(139732, 287, 1)
(139743, 287, 1)
(139775, 287, 1)
(139829, 287, 1)
(139859, 288, 1)
(231394, 476, 1)
(231486, 476, 1)
(231685, 476, 1)
(231795, 476, 1)
(231879, 477, 1)
(232039, 477, 1)
(232171, 477, 1)
(232357, 477, 1)
(232430, 478, 1)
(3950, 9, 1)
(3998, 9, 1)
(4105, 9, 1)
(4292, 9, 1)
(4517, 10, 1)
(4665, 10, 1)
(4708, 10, 1)
(4896, 10, 1)
(21832, 45, 1)
(21854, 45, 1)
(22032, 45, 1)
(22322, 46, 1)
(22368, 46, 1)
(22463, 46, 1)
(114369, 235, 1)
(114536, 235, 1)
(114733, 236, 1)
(114772, 236, 1)
(114868, 236, 1)
(220154, 453, 1)
(220258, 453, 1)
(220280, 453, 1)
(220345, 453, 1)
(220499, 453, 1)
(220641, 454, 1)
(220680, 454, 1)
(220855, 454, 1)
(220994, 454, 1)
(116078, 239, 1)
(116121, 239, 1)
(116120, 239, 1)
(116204, 239, 1)
(116339, 239, 1)
(116408, 239, 1)
(116741, 240, 1)
(116775, 240, 1)
(116844, 240, 1)
(116875, 240, 1)
(116977, 240, 1)
(117264, 241, 1)
(117333, 241, 1)
(117353, 241, 1)
(117420, 241, 1)
(117431, 241, 1)
(117901, 242, 1)
(121988, 251, 1)
(125702, 259, 1)
(125840, 259, 1)
(126000, 259, 1)
(126082, 259, 1)
(127720, 263, 1)
(127842, 263, 1)
(127992, 263, 1)
(128286, 264, 1)
(128365, 264, 1)
(128399, 264, 1)
(128473, 264, 1)
(128532, 264, 1)
(128552, 264, 1)
(129720, 267, 1)
(129726, 267, 1)
(129810, 267, 1)
(129847, 267, 1)
(129855, 267, 1)
(130492, 268, 1)
(130523, 268, 1)
(145409, 299, 1)
(145482, 299, 1)
(145525, 299, 1)
