(152, 1, 1)
(295, 2, 1)
(719, 4, 1)
(750, 4, 1)
(800, 4, 1)
(49007, 246, 1)
(49129, 246, 1)
(49163, 246, 1)
(49204, 247, 1)
(49299, 247, 1)
(49621, 249, 1)
(49732, 249, 1)
(3269, 17, 1)
(3545, 18, 1)
(3950, 20, 1)
(14022, 71, 1)
(14402, 73, 1)
(14668, 74, 1)
(14789, 74, 1)
(6206, 32, 1)
(6587, 33, 1)
(6782, 34, 1)
(7108, 36, 1)
(7274, 37, 1)
(7366, 37, 1)
(7501, 38, 1)
(7552, 38, 1)
(7814, 40, 1)
(7831, 40, 1)
(7948, 40, 1)
(7988, 40, 1)
(80074, 401, 1)
(80234, 402, 1)
(80293, 402, 1)
(80340, 402, 1)
(80520, 403, 1)
(80834, 405, 1)
(80999, 405, 1)
(182449, 914, 1)
(182604, 914, 1)
(182818, 915, 1)
(182860, 916, 1)
(182889, 916, 1)
(183010, 916, 1)
(16927, 85, 1)
(34024, 171, 1)
(34259, 172, 1)
(34609, 174, 1)
(34672, 174, 1)
(34791, 174, 1)
(60044, 301, 1)
(60091, 301, 1)
(60134, 301, 1)
(60416, 303, 1)
(60459, 303, 1)
(60547, 303, 1)
(60559, 303, 1)
(48794, 244, 1)
(135045, 676, 1)
(135105, 676, 1)
(135196, 677, 1)
(135483, 678, 1)
(135878, 680, 1)
(148033, 741, 1)
(148162, 742, 1)
(60734, 304, 1)
(60762, 304, 1)
(84038, 421, 1)
(84192, 421, 1)
(84190, 421, 1)
(84291, 422, 1)
(84328, 422, 1)
(84318, 422, 1)
(84415, 423, 1)
(84567, 423, 1)
(84584, 423, 1)
(84683, 424, 1)
(84784, 424, 1)
(84948, 425, 1)
(84976, 425, 1)
(94529, 474, 1)
(94768, 475, 1)
(94769, 475, 1)
(110308, 552, 1)
(110460, 553, 1)
(110474, 553, 1)
(110641, 554, 1)
(110796, 555, 1)
(110824, 555, 1)
(161002, 806, 1)
(160998, 806, 1)
(161070, 806, 1)
(161081, 806, 1)
(161114, 806, 1)
(232912, 1166, 1)
(233217, 1167, 1)
(233286, 1168, 1)
(233318, 1168, 1)
(240573, 1204, 1)
(240620, 1204, 1)
(240961, 1206, 1)
(240984, 1206, 1)
(241003, 1206, 1)
(1101, 6, 1)
(1274, 7, 1)
(1435, 8, 1)
(1438, 8, 1)
(1549, 8, 1)
(138251, 692, 1)
(138473, 693, 1)
(138469, 693, 1)
(138718, 694, 1)
(5241, 27, 1)
(5262, 27, 1)
(5598, 28, 1)
(5646, 29, 1)
(5827, 30, 1)
(5898, 30, 1)
(5918, 30, 1)
(5934, 30, 1)
(58040, 291, 1)
(58326, 292, 1)
(58669, 294, 1)
(49829, 250, 1)
(51126, 256, 1)
(51138, 256, 1)
(51454, 258, 1)
(51547, 258, 1)
(51718, 259, 1)
(51859, 260, 1)
(66007, 331, 1)
(66449, 333, 1)
(89597, 448, 1)
(89633, 449, 1)
(89643, 449, 1)
(89742, 449, 1)
(89864, 450, 1)
(101944, 511, 1)
(101950, 511, 1)
(102068, 511, 1)
(102119, 512, 1)
(102258, 512, 1)
(102700, 514, 1)
(103941, 521, 1)
(155326, 778, 1)
(155432, 778, 1)
(155628, 779, 1)
(155856, 780, 1)
(158977, 796, 1)
(159323, 798, 1)
(159326, 798, 1)
(159608, 799, 1)
(172232, 862, 1)
(172266, 862, 1)
(172284, 862, 1)
(172624, 864, 1)
(172853, 865, 1)
(202461, 1014, 1)
(202685, 1015, 1)
(202865, 1016, 1)
(202887, 1016, 1)
(202977, 1016, 1)
(203066, 1017, 1)
(203093, 1017, 1)
(203098, 1017, 1)
(203140, 1017, 1)
(204605, 1024, 1)
(204669, 1025, 1)
(204680, 1025, 1)
(204833, 1025, 1)
(229172, 1147, 1)
(229217, 1147, 1)
(229245, 1148, 1)
(229265, 1148, 1)
(249664, 1250, 1)
(249845, 1251, 1)
