DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))" 
0, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))" 
0, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.085186950862407684)" 
0, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.034094996750354767)" 
0, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.034312352538108826)" 
0, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.031168233603239059)" 
0, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.032310239970684052)" 
0, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.036360867321491241)" 
0, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.060605552047491074)" 
0, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.10067352652549744)" 
0, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.15710575878620148)" 
0, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.034074779599905014)" 
0, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.013637999072670937)" 
0, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.01372494176030159)" 
0, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.012467293068766594)" 
0, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.012924095615744591)" 
0, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.014544347301125526)" 
0, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0242422204464674)" 
0, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.040269412100315094)" 
0, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.062842302024364471)" 
0, comb, down_fsr, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.0024316348135471344" 
0, comb, down_fsr, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00025222229305654764)" 
0, comb, down_fsr, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0013045914238318801)" 
0, comb, down_fsr, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0022087628021836281)" 
0, comb, down_fsr, 1, -2.5, 2.5, 100, 140, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0018153042765334249)" 
0, comb, down_fsr, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00025766485487110913" 
0, comb, down_fsr, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0059560267254710197)" 
0, comb, down_fsr, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00070007471367716789)" 
0, comb, down_fsr, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00016144147957675159" 
0, comb, down_fsr, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00097265391377732158" 
0, comb, down_fsr, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00010088891576742753)" 
0, comb, down_fsr, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00052183656953275204)" 
0, comb, down_fsr, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00088350515579804778)" 
0, comb, down_fsr, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00072612171061336994)" 
0, comb, down_fsr, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00010306594049325213" 
0, comb, down_fsr, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0023824106901884079)" 
0, comb, down_fsr, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00028002989711239934)" 
0, comb, down_fsr, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+6.4576590375509113e-05" 
0, comb, down_hdamp, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0037275310605764389)" 
0, comb, down_hdamp, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0020499804522842169)" 
0, comb, down_hdamp, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00098805571906268597)" 
0, comb, down_hdamp, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0026063213590532541)" 
0, comb, down_hdamp, 1, -2.5, 2.5, 100, 140, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0036092232912778854)" 
0, comb, down_hdamp, 1, -2.5, 2.5, 140, 200, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0089285420253872871)" 
0, comb, down_hdamp, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.013909881003201008)" 
0, comb, down_hdamp, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.013381123542785645)" 
0, comb, down_hdamp, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.001666464377194643)" 
0, comb, down_hdamp, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0014910124009475112)" 
0, comb, down_hdamp, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0008199922158382833)" 
0, comb, down_hdamp, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00039522230508737266)" 
0, comb, down_hdamp, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0010425285436213017)" 
0, comb, down_hdamp, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0014436893397942185)" 
0, comb, down_hdamp, 0, -2.5, 2.5, 140, 200, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.003571416949853301)" 
0, comb, down_hdamp, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0055639524944126606)" 
0, comb, down_hdamp, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0053524496033787727)" 
0, comb, down_hdamp, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00066658575087785721)" 
0, comb, down_isr, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.0021610136609524488" 
0, comb, down_isr, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00059335964033380151)" 
0, comb, down_isr, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0017264718189835548)" 
0, comb, down_isr, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0012797281378880143)" 
0, comb, down_isr, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00076645379886031151" 
0, comb, down_isr, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00057480949908494949" 
0, comb, down_isr, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0063481442630290985)" 
0, comb, down_isr, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0051030125468969345)" 
0, comb, down_isr, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00059945700922980905" 
0, comb, down_isr, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00086440547602251172" 
0, comb, down_isr, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00023734386195428669)" 
0, comb, down_isr, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00069058872759342194)" 
0, comb, down_isr, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00051189126679673791)" 
0, comb, down_isr, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00030658152536489069" 
0, comb, down_isr, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00022992379672359675" 
0, comb, down_isr, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0025392577517777681)" 
0, comb, down_isr, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0020412050653249025)" 
0, comb, down_isr, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00023978280660230666" 
0, comb, down_jer, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00156785873696208)" 
0, comb, down_jer, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00090789597015827894)" 
0, comb, down_jer, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00048545922618359327)" 
0, comb, down_jer, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00061478640418499708)" 
0, comb, down_jer, 1, -2.5, 2.5, 100, 140, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00058940541930496693)" 
0, comb, down_jer, 1, -2.5, 2.5, 140, 200, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0020434434991329908)" 
0, comb, down_jer, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.002026907866820693)" 
0, comb, down_jer, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0017641654703766108)" 
0, comb, down_jer, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00022123465896584094)" 
0, comb, down_jer, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00062714348314329982)" 
0, comb, down_jer, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00036315838224254549)" 
0, comb, down_jer, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0001941836962942034)" 
0, comb, down_jer, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00024591456167399883)" 
0, comb, down_jer, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00023576215608045459)" 
0, comb, down_jer, 0, -2.5, 2.5, 140, 200, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00081737741129472852)" 
0, comb, down_jer, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00081076315836980939)" 
0, comb, down_jer, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00070566619979217649)" 
0, comb, down_jer, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-8.8493863586336374e-05)" 
0, comb, down_jes, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.016651816666126251)" 
0, comb, down_jes, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0045651462860405445)" 
0, comb, down_jes, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0038078669458627701)" 
0, comb, down_jes, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0025830352678894997)" 
0, comb, down_jes, 1, -2.5, 2.5, 100, 140, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0033149668015539646)" 
0, comb, down_jes, 1, -2.5, 2.5, 140, 200, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0040153996087610722)" 
0, comb, down_jes, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0066570695489645004)" 
0, comb, down_jes, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.022536858916282654)" 
0, comb, down_jes, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.016894085332751274)" 
0, comb, down_jes, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0066607263870537281)" 
0, comb, down_jes, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0018260584911331534)" 
0, comb, down_jes, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0015231467550620437)" 
0, comb, down_jes, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0010332141537219286)" 
0, comb, down_jes, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0013259866973385215)" 
0, comb, down_jes, 0, -2.5, 2.5, 140, 200, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0016061598435044289)" 
0, comb, down_jes, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0026628277264535427)" 
0, comb, down_jes, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0090147433802485466)" 
0, comb, down_jes, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0067576342262327671)" 
0, comb, down_pileup, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0062698260881006718)" 
0, comb, down_pileup, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0019245502771809697)" 
0, comb, down_pileup, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00069057871587574482)" 
0, comb, down_pileup, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00089151348220184445" 
0, comb, down_pileup, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.0010208172025159001" 
0, comb, down_pileup, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00044635726953856647" 
0, comb, down_pileup, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0011667186627164483)" 
0, comb, down_pileup, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0015680959913879633)" 
0, comb, down_pileup, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00027796401991508901" 
0, comb, down_pileup, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00250793038867414)" 
0, comb, down_pileup, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00076982012251392007)" 
0, comb, down_pileup, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00027623149799183011)" 
0, comb, down_pileup, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00035660539288073778" 
0, comb, down_pileup, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00040832688682712615" 
0, comb, down_pileup, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00017854290490504354" 
0, comb, down_pileup, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00046668745926581323)" 
0, comb, down_pileup, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00062723841983824968)" 
0, comb, down_pileup, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.00011118561087641865" 
0, comb, down_qcdscale, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.000498036271892488)" 
0, comb, down_qcdscale, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0014082029229030013)" 
0, comb, down_qcdscale, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0015452099032700062)" 
0, comb, down_qcdscale, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0018088691867887974)" 
0, comb, down_qcdscale, 1, -2.5, 2.5, 100, 140, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0013525520917028189)" 
0, comb, down_qcdscale, 1, -2.5, 2.5, 140, 200, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0017973990179598331)" 
0, comb, down_qcdscale, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0027554933913052082)" 
0, comb, down_qcdscale, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0024651056155562401)" 
0, comb, down_qcdscale, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0003762883716262877)" 
0, comb, down_qcdscale, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00019921449711546302)" 
0, comb, down_qcdscale, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00056328118080273271)" 
0, comb, down_qcdscale, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00061808398459106684)" 
0, comb, down_qcdscale, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00072354765143245459)" 
