DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, down_jes, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.015597878955304623" 
0, mujets, down_jes, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.003418556647375226" 
0, mujets, down_jes, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0088557237759232521" 
0, mujets, down_jes, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.012385323643684387" 
0, mujets, down_jes, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.010844324715435505" 
0, mujets, down_jes, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0092659993097186089" 
0, mujets, down_jes, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.022093290463089943" 
0, mujets, down_jes, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0093917772173881531" 
0, mujets, down_jes, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.011196721345186234" 
0, mujets, down_jes, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0062391515821218491" 
0, mujets, down_jes, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.001367422635667026" 
0, mujets, down_jes, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0035422893706709146" 
0, mujets, down_jes, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0049541294574737549" 
0, mujets, down_jes, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.004337729886174202" 
0, mujets, down_jes, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.003706399817019701" 
0, mujets, down_jes, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0088373161852359772" 
0, mujets, down_pileup, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0058612683787941933" 
0, mujets, down_pileup, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0056045213714241982" 
0, mujets, down_pileup, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0011553852818906307" 
0, mujets, down_pileup, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0027718800120055676" 
0, mujets, down_pileup, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0031144826207309961" 
0, mujets, down_pileup, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.002354128286242485" 
0, mujets, down_pileup, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.00080658553633838892" 
0, mujets, down_pileup, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.00029489741427823901" 
0, mujets, down_pileup, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0029378253966569901" 
0, mujets, down_pileup, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0023445072583854198" 
0, mujets, down_pileup, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0022418084554374218" 
0, mujets, down_pileup, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.00046215413021855056" 
0, mujets, down_pileup, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0011087519815191627" 
0, mujets, down_pileup, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0012457930715754628" 
0, mujets, down_pileup, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.00094165134942159057" 
0, mujets, down_pileup, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.00032263420871458948" 
0, mujets, down_pileup, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.00011795895989052951" 
0, mujets, down_pileup, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0011751301353797317" 
0, mujets, down_statistic, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.027477862313389778" 
0, mujets, down_statistic, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.010334178805351257" 
0, mujets, down_statistic, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.012761693447828293" 
0, mujets, down_statistic, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.012174570932984352" 
0, mujets, down_statistic, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.017369154840707779" 
0, mujets, down_statistic, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.023961819708347321" 
0, mujets, down_statistic, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0501566082239151" 
0, mujets, down_statistic, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.048813451081514359" 
0, mujets, down_statistic, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.10355926305055618" 
0, mujets, down_statistic, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.010991144925355911" 
0, mujets, down_statistic, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0041336715221405029" 
0, mujets, down_statistic, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0051046772859990597" 
0, mujets, down_statistic, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0048698284663259983" 
0, mujets, down_statistic, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.006947662215679884" 
0, mujets, down_statistic, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0095847276970744133" 
0, mujets, down_statistic, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0200626440346241" 
0, mujets, down_statistic, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.019525380805134773" 
0, mujets, down_statistic, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.041423704475164413" 
0, mujets, down_type3, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.093170262995520128" 
0, mujets, down_type3, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.073214425260682336" 
0, mujets, down_type3, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.042878487228661014" 
0, mujets, down_type3, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.052318167617701854" 
0, mujets, down_type3, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.074712313780410808" 
0, mujets, down_type3, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.08867116298504614" 
0, mujets, down_type3, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.070184942071574247" 
0, mujets, down_type3, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.068754730290172331" 
0, mujets, down_type3, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.087557877630626002" 
0, mujets, down_type3, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.03726810600459457" 
0, mujets, down_type3, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.029285770917979181" 
0, mujets, down_type3, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.017151395742206969" 
0, mujets, down_type3, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.020927267795691613" 
0, mujets, down_type3, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.029884924692163577" 
0, mujets, down_type3, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.035468465243425944" 
0, mujets, down_type3, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.028073977219255055" 
0, mujets, down_type3, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.027501890000573473" 
0, mujets, down_type3, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.035023153103706357" 
0, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.10010679066181183" 
0, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.079259693622589111" 
0, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.047392554581165314" 
0, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.053896017372608185" 
0, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.077277041971683502" 
0, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.092712901532649994" 
0, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.08694746345281601" 
0, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.08482871949672699" 
0, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.13743233680725098" 
0, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.040042717009782791" 
0, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.031703878194093704" 
0, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.018957022577524185" 
0, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.021558407694101334" 
0, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.030910816043615341" 
0, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.037085160613059998" 
0, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.034778986126184464" 
0, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.033931486308574677" 
0, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.05497293546795845" 
0, mujets, up_jes, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.023479443043470383" 
0, mujets, up_jes, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.027991803362965584" 
0, mujets, up_jes, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.015597878955304623" 
0, mujets, up_jes, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.003418556647375226" 
0, mujets, up_jes, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0088557237759232521" 
0, mujets, up_jes, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.012385323643684387" 
0, mujets, up_jes, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.010844324715435505" 
0, mujets, up_jes, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0092659993097186089" 
0, mujets, up_jes, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.022093290463089943" 
0, mujets, up_jes, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0093917772173881531" 
0, mujets, up_jes, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.011196721345186234" 
0, mujets, up_jes, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0062391515821218491" 
0, mujets, up_jes, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.001367422635667026" 
0, mujets, up_jes, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0035422893706709146" 
0, mujets, up_jes, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0049541294574737549" 
0, mujets, up_jes, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.004337729886174202" 
0, mujets, up_jes, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.003706399817019701" 
0, mujets, up_jes, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0088373161852359772" 
0, mujets, up_pileup, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0058612683787941933" 
0, mujets, up_pileup, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0056045213714241982" 
0, mujets, up_pileup, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0011553852818906307" 
0, mujets, up_pileup, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0027718800120055676" 
0, mujets, up_pileup, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0031144826207309961" 
0, mujets, up_pileup, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.002354128286242485" 
0, mujets, up_pileup, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.00080658553633838892" 
0, mujets, up_pileup, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.00029489741427823901" 
0, mujets, up_pileup, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0029378253966569901" 
0, mujets, up_pileup, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0023445072583854198" 
0, mujets, up_pileup, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0022418084554374218" 
0, mujets, up_pileup, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.00046215413021855056" 
0, mujets, up_pileup, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0011087519815191627" 
0, mujets, up_pileup, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0012457930715754628" 
0, mujets, up_pileup, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.00094165134942159057" 
0, mujets, up_pileup, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.00032263420871458948" 
0, mujets, up_pileup, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.00011795895989052951" 
0, mujets, up_pileup, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))-0.0011751301353797317" 
0, mujets, up_statistic, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.027477862313389778" 
0, mujets, up_statistic, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.010334178805351257" 
0, mujets, up_statistic, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.012761693447828293" 
0, mujets, up_statistic, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.012174570932984352" 
0, mujets, up_statistic, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.017369154840707779" 
0, mujets, up_statistic, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.023961819708347321" 
0, mujets, up_statistic, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0501566082239151" 
0, mujets, up_statistic, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.048813451081514359" 
0, mujets, up_statistic, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.10355926305055618" 
0, mujets, up_statistic, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.010991144925355911" 
0, mujets, up_statistic, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0041336715221405029" 
0, mujets, up_statistic, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0051046772859990597" 
0, mujets, up_statistic, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0048698284663259983" 
0, mujets, up_statistic, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.006947662215679884" 
0, mujets, up_statistic, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0095847276970744133" 
0, mujets, up_statistic, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.0200626440346241" 
0, mujets, up_statistic, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.019525380805134773" 
0, mujets, up_statistic, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.041423704475164413" 
0, mujets, up_type3, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.093170262995520128" 
0, mujets, up_type3, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.073214425260682336" 
0, mujets, up_type3, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.042878487228661014" 
0, mujets, up_type3, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.052318167617701854" 
0, mujets, up_type3, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.074712313780410808" 
0, mujets, up_type3, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.08867116298504614" 
0, mujets, up_type3, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.070184942071574247" 
0, mujets, up_type3, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.068754730290172331" 
0, mujets, up_type3, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.087557877630626002" 
0, mujets, up_type3, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.03726810600459457" 
0, mujets, up_type3, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.029285770917979181" 
0, mujets, up_type3, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.017151395742206969" 
0, mujets, up_type3, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.020927267795691613" 
0, mujets, up_type3, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.029884924692163577" 
0, mujets, up_type3, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.035468465243425944" 
0, mujets, up_type3, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.028073977219255055" 
0, mujets, up_type3, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.027501890000573473" 
0, mujets, up_type3, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.035023153103706357" 
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))" 
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))" 
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.13138172030448914" 
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.047537073493003845" 
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.042523112148046494" 
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.039603501558303833" 
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.038736648857593536" 
1, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.058424338698387146" 
1, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.048853971064090729" 
